VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,q,TMAX,MAXTMIN,T_dist,MAX_WSF5,W_dist,max_tmmx,max_tmmn,min_rmax,max_bi,sdc_BA90_resid,sdc_BA90_maxtmmx_resid,sdc_BA90_maxbi_resid,lat,long
2008BONANZA,752,BONANZA,2008,no,Forest,USF,SRF,100.0,555,6,1.0,3,20080621,20080705.0,0.026431465252227,36.1,12.2,8.8,NA,NA,31.373559570312523,16.457025146484398,42.484657287597656,63.40724182128906,0.41184269309009236,0.43392618275702355,0.399661143496109,40.21695709,-123.22152126
2008BUCKHORN,753,BUCKHORN,2008,no,Forest,USF,SHF,99.18,12343,2093,17.0,309,20080621,20080801.0,0.00517289461216826,37.2,25.0,10.8,NA,NA,34.69158325195315,17.898583984375023,35.50111389160156,66.82727813720703,-0.5608578415294,-0.4662060751801133,-0.5675231390272824,40.83732245,-123.25146218
2008CAREY,755,CAREY,2008,no,Forest,USF,SHF,99.99,1527,220,14.4,53,20080621,20080801.0,0.00971113791075522,25.6,13.3,23.8,NA,NA,34.89754638671877,19.346185302734398,31.970565795898438,73.53522491455078,-0.03801040432198488,0.0631922817938433,-0.034093461314777945,41.07101331,-123.29313551
2008CARIBOU,756,CARIBOU,2008,no,Forest,USF,KNF,100.0,5319,1084,20.4,133,20080621,20081216.0,0.00689570687738777,38.3,25.0,21.3,NA,NA,34.6407409667969,18.473077392578148,23.205808639526367,70.532562255859375,-0.13347651306691688,-0.04201263365607055,-0.13426272286086813,41.05878973,-123.02463043
2008CASCADEL,757,CASCADEL,2008,no,Forest,USF,SNF,100.0,112,30,27.0,30,20080911,20080917.0,0.0102983674982783,37.2,15.6,5.4,NA,NA,29.330621337890648,15.827355957031273,30.41421127319336,65.47908020019531,0.5392090110006952,0.4961942397617035,0.5304829816996602,37.24705079,-119.44591973
2008CEDAR,758,CEDAR,2008,no,Forest,USF,SHF,95.88,10297,1926,18.7,606,20080621,20080801.0,0.0039433492089685,43.3,17.8,10.5,NA,NA,37.70577392578127,17.487237548828148,38.1676025390625,72.53234100341797,-0.7623024842514242,-0.5944181108795225,-0.7599403622410176,40.75118172,-123.35606626
2008CLOVER,762,CLOVER,2008,no,Forest,USF,SQF,100.0,5992,3542,59.1,2923,20080531,20080607.0,0.00145635224041366,36.1,14.4,12.4,NA,NA,21.542810058593773,5.700311279296898,43.55403137207031,79.46849060058594,-0.0958819670554511,-0.3488912864243017,-0.08227689055890514,36.10248698,-118.08363711
2008COLD,763,COLD,2008,no,Forest,USF,PNF,99.3,2299,1105,48.1,836,20080621,20080901.0,0.00173899065733644,41.1,16.7,16.4,NA,NA,33.2906433105469,15.408807373046898,23.378692626953125,105.52259826660156,-0.371177219651052,-0.3287239951246173,-0.3164763140937274,39.83315404,-120.81089444
2008CORRAL,764,CORRAL,2008,no,Forest,CDF,LMU,37.38,4879,1659,34.0,701,20080623,20080710.0,0.00400749772608203,32.8,12.8,10.9,NA,NA,31.522302246093773,12.132257080078148,31.88566017150879,71.89276885986328,-0.11654961995690946,-0.10959796508874958,-0.1150914197169639,40.86033132,-120.86273162
2008CUB,767,CUB,2008,no,Forest,USF,LNF,98.81,6106,1159,19.0,336,20080621,20080801.0,0.00633580447375837,35.6,23.3,15.6,NA,NA,31.481622314453148,13.539056396484398,34.22517013549805,72.52032470703125,-0.27577068854416775,-0.26127797811691883,-0.27342546189949923,40.18533696,-121.48154656
2008DOME_ROCK,770,DOME ROCK,2008,no,Forest,USF,STF,100.0,374,75,20.1,40,20080928,20081001.0,0.00750368167012826,18.6,8.4,27.6,NA,NA,24.288751220703148,10.880181884765648,45.91867446899414,72.00687408447266,-0.06132716639901877,-0.22452882119818152,-0.05978565503242712,38.34449249,-119.97808826
2008EAGLE,771,EAGLE,2008,no,Forest,USF,SHF,88.17,12994,1403,10.8,215,20080621,20081004.0,0.00760653339668727,40.0,17.8,4.4,NA,NA,36.6658874511719,17.559197998046898,20.47972297668457,78.04522705078125,-0.43042133186685105,-0.2836369507039971,-0.4194024792631344,40.71627687,-123.1661024
2008FALL,772,FALL,2008,no,Forest,USF,TNF,57.54,982,100,10.2,94,20080621,20080623.0,0.00565462776559615,28.3,11.7,9.9,NA,NA,28.035211181640648,15.667871093750023,33.688323974609375,67.98030090332031,-0.7516454168653012,-0.8169819050051901,-0.7565360801913531,39.37009175,-120.69415818
2008FRIENDDARNELL,774,FRIEND DARNELL,2008,no,Forest,USF,PNF,48.16,1671,491,29.4,427,20080621,20080721.0,0.00260184937944505,41.1,26.1,18.2,NA,NA,37.63967285156252,20.305627441406273,31.166627883911133,77.991180419921875,-0.7377905524055733,-0.5776270335726176,-0.7267273012939263,39.63584454,-121.32049505
2008GOVERNMENT,776,"GOVERNMENT, WESTVILLE",2008,no,Forest,USF,TNF,92.01,8360,2052,24.5,1516,20080621,20080801.0,0.00200737994340369,31.7,21.7,8.6,NA,NA,31.787988281250023,19.918237304687523,22.858776092529297,85.97525787353516,-1.1988244861707216,-1.1799221641131827,-1.175178411403806,39.20608244,-120.56892463
2008GRANITE,777,GRANITE,2008,no,Forest,USF,SHF,100.0,275,33,12.0,33,20080621,20080914.0,0.00651790756016198,38.3,25.0,11.6,NA,NA,31.890985107421898,16.383843994140648,21.111919403076172,71.82671356201172,-0.5354938032516747,-0.506937261256334,-0.5342935234737064,40.91840361,-123.00931893
2008GROUSE,778,GROUSE,2008,no,Forest,USF,MNF,100.0,2611,176,6.7,130,20080621,20080705.0,0.00566407092199717,32.2,17.2,21.3,NA,NA,29.789575195312523,15.765008544921898,31.308305740356445,64.61731719970703,-0.8940066816295608,-0.9141624996032088,-0.9042362025250531,40.14805491,-123.030904
2008GULCH,779,GULCH,2008,no,Forest,USF,SHF,96.88,1165,600,51.5,449,20080907,20080911.0,0.0030200268676885,32.8,24.4,9.6,NA,NA,32.43636474609377,14.331811523437523,32.43037796020508,62.20317459106445,0.32069836568423665,0.3401853996759326,0.3069664942306243,40.37875414,-122.94387541
2008HALF,780,HALF,2008,no,Forest,USF,SRF,93.17,6184,105,1.7,27,20080620,20080825.0,0.0172864421691755,40.0,20.0,6.5,NA,NA,43.1226745605469,17.880609130859398,37.73530578613281,90.18799591064453,0.01601600347832546,0.326930456040071,0.04616023523717319,40.75261952,-123.56122805
2008HIDDEN,783,HIDDEN,2008,no,Forest,NPS,KNP,0.0,1492,68,4.6,14,20080910,20081008.0,0.0195241758402456,25.6,8.3,9.0,NA,NA,24.919305419921898,10.598321533203148,25.235942840576172,61.27835464477539,0.25708600937114656,0.11823402419827354,0.24156536128692235,36.60381086,-118.83298272
2008HONEYBEE,784,HONEYBEE,2008,yes,Forest,USF,INF,100.0,563,185,32.8,77,20080506,20080526.0,0.00789500269112472,41.1,18.3,11.6,NA,NA,27.652551269531273,12.289392089843773,27.563213348388672,93.17864990234375,0.5121316645319366,0.42450451507931475,0.5472189880886835,36.16165667,-118.07854477
2008IRON,788,"IRON,HARVEY,SLIDES,THOMES,VINEGAR",2008,no,Forest,USF,MNF,97.31,21310,1723,8.1,347,20080622,20080625.0,0.00530927257378243,29.4,15.0,17.3,NA,NA,26.352044677734398,12.588006591796898,28.132366180419922,63.82761764526367,-0.9010827817032023,-1.0066580687102067,-0.9125504728783572,40.14280262,-122.90871358
2008IRONSIDE,789,IRONSIDE,2008,no,Forest,USF,SHF,99.83,5350,189,3.5,30,20080621,20080801.0,0.0109144763722808,38.3,19.4,11.6,NA,NA,36.02895507812502,18.193627929687523,34.47071075439453,76.63397216796875,-0.3697439865120819,-0.23448171907802304,-0.361006247284483,40.81740135,-123.43861427
2008JAKE,791,JAKE,2008,no,Forest,USF,KNF,99.84,15649,2518,16.1,409,20080621,20081003.0,0.00736670889750272,34.4,21.1,12.6,NA,NA,32.45668945312502,18.140863037109398,19.041624069213867,73.45415496826172,-0.24435545663749533,-0.20420783570408843,-0.2405547621840452,41.35198456,-123.29057348
2008LIME,793,LIME,2008,no,Forest,USF,SHF,91.43,10898,621,5.7,63,20080620,20080813.0,0.0124528586108837,37.8,23.9,5.3,NA,NA,36.8870788574219,17.727105712890648,37.4990119934082,73.17790985107422,-0.14735074395783937,0.00778317999079702,-0.14405917235471585,40.49254602,-123.40205345
2008MILL,800,MILL,2008,no,Forest,CDF,TGU,34.95,5612,757,13.5,44,20080621,20080629.0,0.0179608953230839,36.1,20.0,24.2,NA,NA,38.53719482421877,19.717950439453148,31.61882972717285,95.52973937988281,0.5398767937525701,0.7311897647855121,0.5785447878307464,40.16041644,-121.8669195
2008MILL_MNF,801,MILL,2008,no,Forest,USF,MNF,80.51,1238,51,4.1,22,20080621,20080726.0,0.014406815359876,45.0,13.9,11.6,NA,NA,37.87359008789065,21.483361816406273,24.43293571472168,78.98506164550781,-0.06744178564610467,0.11288842142947637,-0.0549844964435848,39.4786695,-123.09259037
2008MINERS,802,MINERS,2008,no,Forest,USF,SHF,98.82,10346,962,9.3,107,20080621,20081101.0,0.00879813183342134,42.2,15.0,11.6,NA,NA,37.30025634765627,18.125268554687523,23.001148223876953,75.129638671875,-0.346616542530355,-0.18336156533695963,-0.34021558311803746,40.62730024,-123.25786709
2008MONKEYROCK,803,MONKEY ROCK,2008,no,Forest,USF,MNF,100.0,783,51,6.5,35,20080621,20080714.0,0.0110191981871268,45.0,13.9,12.6,NA,NA,32.8978210449219,21.609277343750023,21.77205467224121,66.59307098388672,-0.23674079585906305,-0.18026658999538608,-0.24384948264484085,39.5374979,-122.95886052
2008MOSES,805,MOSES,2008,no,Forest,"USF,NPS",SQF,51.33,102,1,1.3,1,20081015,20081101.0,NA,30.6,16.1,15.1,NA,NA,18.924005126953148,6.654962158203148,15.4985990524292,80.57947540283203,NA,NA,NA,36.31105142,-118.67846445
2008NORTHMOUNTAIN,809,NORTH MOUNTAIN,2008,no,Forest,USF,STF,71.6,1207,163,13.5,62,20080621,20080719.0,0.00832178210747767,38.9,23.9,9.0,NA,NA,36.79937133789065,20.204888916015648,29.799335479736328,75.03355407714844,-0.22944369132337583,-0.08091096484132214,-0.22316526053719876,37.89558254,-119.89711612
2008OLIVER,810,OLIVER,2008,no,Forest,USF,SNF,94.77,1138,112,9.8,47,20080621,20080714.0,0.0100233484089001,41.1,22.8,9.5,NA,NA,38.1418395996094,24.764703369140648,27.236312866210938,73.1899185180664,-0.19566304327680814,-0.011975442414611672,-0.19232388134962858,37.49965057,-119.74618129
2008ONION2,811,ONION2,2008,no,Forest,USF,LNF,48.64,2145,386,18.0,137,20080621,20080722.0,0.00663085845737247,34.4,15.6,16.5,NA,NA,32.6613708496094,14.956658935546898,34.808834075927734,72.00687408447266,-0.27140459477439877,-0.2273003505484293,-0.2698777390285273,40.21540286,-121.51602506
2008PANTHER_MERRILL_HAYPRESS,813,"PANTHER, MERRILL, HAYPRESS",2008,no,Forest,USF,KNF,99.92,28457,7333,25.8,2200,20080722,20081014.0,0.00271073809064688,42.2,17.8,23.6,NA,NA,33.58431396484377,18.487451171875023,20.34963607788086,80.71159362792969,-0.8449370863765774,-0.7825547111635641,-0.8295999643010337,41.57125682,-123.349286
2008PEAVINE,815,PEAVINE,2008,no,Forest,USF,TNF,70.02,259,3,1.0,2,20080621,20080801.0,0.0229837731922932,37.8,24.4,11.3,NA,NA,33.99111328125002,23.167199707031273,22.52433967590332,81.87662506103516,0.272075980590034,0.3585961571586909,0.2890810942005513,39.06892896,-120.60396634
2008PIUTE,819,PIUTE,2008,no,Forest,USF,SQF,89.15,15041,7852,52.2,5373,20080628,20080730.0,0.00216819412643878,42.2,30.6,27.4,NA,NA,35.34884033203127,21.498956298828148,27.828693389892578,88.29932403564453,0.01813323086728809,0.10891843590358156,0.045645278695861734,35.49811935,-118.3303767
2008RICH,821,RICH,2008,no,Forest,USF,PNF,88.52,2594,773,29.8,658,20080729,20080902.0,0.00251595887327433,36.7,15.6,14.6,NA,NA,35.6717468261719,17.277337646484398,24.630260467529297,114.788818359375,-0.7548984964041222,-0.6434074880495574,-0.6856821489239744,40.04452293,-121.13674183
2008SCOTCH,823,"SCOTCH, SOUTH FREY",2008,no,Forest,USF,PNF,91.81,10421,701,6.7,55,20080621,20080901.0,0.0113095053353118,36.1,18.3,18.7,NA,NA,36.50441894531252,22.174157714843773,20.445741653442383,107.05696105957031,-0.2025060072409682,-0.057361574639131135,-0.1456693150540897,39.70025321,-121.23390146
2008SCOTCHMAN,824,SCOTCHMAN,2008,no,Forest,USF,TNF,45.06,508,83,16.3,38,20080621,20080623.0,0.0116201563216759,31.7,17.8,7.0,NA,NA,30.579034423828148,15.062188720703148,39.03506088256836,65.10975646972656,0.21964497264219768,0.21345619659349074,0.21026063723374339,39.34614884,-120.76584606
2008SHERWIN,825,SHERWIN,2008,no,Forest,USF,INF,100.0,137,13,9.3,12,20080803,20081014.0,0.0133328075844975,31.1,16.1,4.2,NA,NA,26.602471923828148,11.808435058593773,20.745553970336914,98.5504150390625,0.06907178368492403,-0.03102209900562215,0.11248395797885051,37.61576809,-118.9369039
2008SISKIYOUBLUE2COMPLEX,827,SISKIYOU BLUE2 COMPLEX,2008,no,Forest,USF,SRF,99.82,40593,6545,16.1,681,20080621,20081003.0,0.00469559326192004,30.6,23.3,20.7,NA,NA,NA,18.493463134765648,29.527490615844727,76.56791687011719,-0.6947020441255541,NA,-0.6859807565613992,41.57986072,-123.65484635
2008SLIDE,828,SLIDE,2008,no,Forest,USF,SHF,93.06,478,13,2.7,2,20080621,20080708.0,0.0281512552511347,38.3,18.3,6.8,NA,NA,38.95290527343752,17.296533203125023,48.96528244018555,87.22737121582031,0.544836832300066,0.7525339907617062,0.5703094483718395,40.66061463,-123.50343538
2008TEHIPITE,836,TEHIPITE,2008,no,Forest,"USF,NPS",SNF,61.95,4881,326,6.7,30,20080724,20081028.0,0.0131681181358234,38.3,14.4,21.7,NA,NA,27.557214355468773,11.598565673828148,18.067956924438477,74.646209716796875,-0.050350944154644896,-0.12546110208610245,-0.044732079405048406,36.94448571,-118.80212996
2008TELEPHONE,838,TELEPHONE,2008,no,Forest,USF,SHF,98.46,2983,424,14.2,70,20080620,20080813.0,0.00929155889677807,38.9,21.1,10.1,NA,NA,35.03228149414065,14.954278564453148,47.814849853515625,63.884666442871094,-0.09040780450654241,0.014225574371708292,-0.1017427719321607,40.42539495,-123.09518669
2008TROUGH,840,TROUGH,2008,no,Forest,USF,SHF,96.88,1515,525,34.7,186,20080621,20080813.0,0.00453039392756336,38.9,21.1,17.9,NA,NA,34.59624633789065,16.178765869140648,42.71229553222656,61.28135681152344,0.034898209230210954,0.11712292800307474,0.019592369285305958,40.18207308,-123.11858076
2008VENTURE,842,VENTURE,2008,no,Forest,CDF,SHU,56.81,828,368,44.5,357,20080621,20080704.0,NA,37.2,18.3,6.1,NA,NA,38.42022094726565,11.002496337890648,56.53965377807617,68.28056335449219,NA,NA,NA,40.98093994,-121.5858221
2008WHISKEY,843,WHISKEY,2008,no,Shrub,USF,MNF,64.58,3150,1447,45.9,826,20080612,20081027.0,NA,45.0,30.6,4.8,NA,NA,42.16414794921877,23.776452636718773,21.21992301940918,99.20800018310547,NA,NA,NA,39.86145012,-122.66619118
2008YELLOW,845,"YELLOW,CAMP,JOHNSON",2008,no,Forest,USF,MNF,99.91,13257,1848,13.9,809,20080621,20081120.0,0.00250626626704434,44.4,19.4,25.2,NA,NA,33.1063171386719,16.771234130859398,15.184998512268066,NA,-1.4130654608548112,-1.355672967113282,NA,40.0596761,-123.07089245
2008ZEIGLER,846,ZEIGLER,2008,no,Forest,USF,SHF,99.95,1006,20,1.9,9,20080621,20080801.0,0.0152327939426804,39.4,14.4,15.5,NA,NA,38.95415649414065,17.454858398437523,37.621986389160156,81.705474853515625,-0.10222562344251991,0.10595793538232194,-0.08548469286228991,40.86817143,-123.48338685
2009BACKBONE,868,LT-17(BACKBONE),2009,no,Forest,USF,SRF,100.0,2102,530,25.2,343,20090701,20090903.0,0.00365669768980821,35.6,23.3,16.5,NA,NA,35.99395141601565,18.293878173828148,22.41895866394043,70.39326477050781,-0.5702884057783774,-0.44824594823178765,-0.5712612450321443,41.0711718,-123.442392
2009BIG_MEADOW,847,BIG MEADOW,2009,no,Forest,NPS,YNP,2.77,3091,485,15.7,159,20090826,20090904.0,0.0062376826990395,26.6,19.4,7.0,NA,NA,30.242364501953148,17.870599365234398,23.30710792541504,79.72926330566406,-0.42717831342592116,-0.44131324100493713,-0.4134640277555355,37.72830555,-119.75133396
2009BLACKJACK,848,BLACKJACK,2009,no,Forest,USF,INF,100.0,113,11,9.5,9,20090718,20090825.0,0.0138987959999445,38.3,25.6,11.8,NA,NA,26.736138916015648,12.383447265625023,27.044878005981445,75.50858306884766,0.11887654552143345,0.021959262206932614,0.125877736214766,36.92016987,-118.35045756
2009BROWN,849,BROWN,2009,no,Forest,USF,LNF,91.46,734,309,42.0,271,20090801,20090812.0,0.00277592539274706,35.6,12.8,11.2,NA,NA,33.58794555664065,12.002252197265648,44.62467575073242,60.9310188293457,-0.15452138492214967,-0.10127548777887035,-0.17032990870747178,40.83181923,-121.52944592
2009CHALK,852,CHALK,2009,no,Forest,CDF,SHU,96.71,2786,483,17.4,257,20090801,20090901.0,0.00634972123010936,41.1,21.1,14.1,NA,NA,34.40090332031252,15.743341064453148,30.25328254699707,74.17486572265625,-0.33941879316816037,-0.2521505349174808,-0.3344701066154971,40.99030142,-121.81659986
2009ELEPHANT,855,ELEPHANT,2009,no,Forest,USF,PNF,77.77,174,5,3.2,2,20090816,20090901.0,0.029633900163537,36.1,22.8,17.1,NA,NA,35.95745239257815,19.829522705078148,26.449745178222656,89.80073547363281,0.616739563156699,0.7504124885328641,0.646282286096914,39.86339295,-121.37783499
2009FAIRFIELD,856,FAIRFIELD,2009,yes,Forest,NPS,LNP,0.0,673,33,4.9,12,20090803,20090930.0,0.0166129389894285,31.7,13.3,19.9,NA,NA,30.175439453125023,12.031121826171898,16.758319854736328,105.73670959472656,0.10795979046038293,0.0983279445488521,0.16269756326206483,40.52486549,-121.34221218
2009FORKS,857,FORKS,2009,no,Shrub,USF,INF,97.37,1171,944,80.6,941,20090718,20090724.0,NA,27.8,16.1,5.5,NA,NA,28.727166748046898,14.422937011718773,40.314247131347656,64.68792724609375,NA,NA,NA,37.28011495,-118.58460027
2009GOOSE,858,GOOSE,2009,no,Forest,CDF,SHU,61.48,1684,383,22.7,224,20090801,20091020.0,0.00359574653971483,37.2,13.3,14.1,NA,NA,36.55986938476565,15.950158691406273,18.48812484741211,91.97419738769531,-0.6899757160091154,-0.5525782299130225,-0.6568622425072607,40.97854018,-121.76071665
2009GRANITE,859,GRANITE,2009,no,Forest,USF,SQF,100.0,577,12,2.1,5,20090720,20091102.0,0.0209966481558541,30.0,11.7,7.8,NA,NA,27.208337402343773,11.198968505859398,23.810333251953125,87.49555206298828,0.22691686755346413,0.14583805032910693,0.2528090951922273,36.15184099,-118.21381752
2009GROUSE,860,GROUSE,2009,yes,Forest,NPS,YNP,0.0,1253,45,3.6,12,20090530,20090711.0,0.010583241467979,27.2,11.1,11.7,NA,NA,27.202264404296898,15.431878662109398,34.937400817871094,62.66814422607422,-0.3964471068660725,-0.4785296718495919,-0.40977848720159926,37.69024672,-119.69929741
2009HARDEN,861,HARDEN,2009,yes,Forest,NPS,YNP,0.0,681,180,26.5,144,20090608,20090711.0,0.00769575289625377,27.2,12.2,6.6,NA,NA,26.087487792968773,12.406304931640648,33.669368743896484,62.42115783691406,0.22731653424685025,0.10474983887918211,0.2137546641032749,37.89561149,-119.69962734
2009KNIGHT,864,KNIGHT,2009,no,Forest,USF,STF,83.87,2501,74,3.0,30,20090726,20090811.0,0.0127004239426184,34.4,22.8,11.7,NA,NA,35.86739501953127,19.835534667968773,32.134159088134766,74.04039764404297,-0.23877432209074892,-0.10720445197853458,-0.23413862746457692,38.16811045,-120.24292271
2009MILFORD_GRADE,869,MILFORD_GRADE,2009,no,Forest,USF,PNF,100.0,132,1,1.0,1,20090422,20090422.0,0.037743525638701,25.6,7.8,4.6,NA,NA,22.408441162109398,7.200555419921898,34.91312026977539,64.0018539428711,0.7681014817577,0.5694893939117708,0.7568595815014694,40.10942408,-120.38711756
2009MILLCREEK,870,MILL CREEK #4,2009,no,Forest,BIA,SRF,53.98,1220,168,13.7,55,20091007,20091018.0,NA,23.9,11.7,12.2,NA,NA,25.244073486328148,12.667260742187523,36.478668212890625,80.42630767822266,NA,NA,NA,41.20640921,-123.61705783
2009REDROCK,873,REDROCK,2009,no,Forest,USF,KNF,100.0,555,58,10.4,15,20090821,20090904.0,0.0153910628026152,34.4,18.3,19.9,NA,NA,26.859063720703148,14.370050048828148,27.255821228027344,64.6440200805664,0.257897580809501,0.16349380590773277,0.24773607955714608,41.56351569,-123.1684377
2009REDSPOT,874,REDSPOT,2009,no,Forest,USF,SHF,100.0,468,170,36.4,124,20090701,20090726.0,0.00465158739244015,39.4,16.7,19.5,NA,NA,31.235437011718773,15.973016357421898,22.467191696166992,57.78608703613281,0.13125521001438223,0.12977826650259422,0.11043775453289648,41.16021067,-123.40829452
2009SHOTGUN,876,SHOTGUN,2009,yes,Forest,USF,SQF,100.0,386,33,8.4,18,20090617,20091012.0,0.0178492488682083,37.2,22.8,20.8,NA,NA,28.334069824218773,11.920495605468773,29.74085235595703,79.23804473876953,0.3237692278090587,0.2668148822956107,0.3366563084304234,36.31843363,-118.53213962
2009SILVER,877,SILVER,2009,no,Forest,USF,PNF,100.0,127,52,40.8,52,20090919,20090927.0,0.00814675140226464,36.7,8.9,12.2,NA,NA,32.4354187011719,12.580682373046898,14.578643798828125,98.70040130615234,0.8727320294498893,0.8982894096430422,0.9166010572666865,39.94826179,-121.09025519
2009SUGARLOAF,879,SUGARLOAF,2009,no,Forest,USF,LNF,81.04,3807,1844,48.4,1478,20090801,20090812.0,0.00163417957219309,30.6,16.7,16.2,NA,NA,31.966882324218773,13.340661621093773,39.01192092895508,68.4091567993164,-0.42099577837242147,-0.41130061333110113,-0.42494213968883765,40.70418245,-121.43212284
2009TENNANT,880,TENNANT,2009,no,Forest,USF,KNF,79.07,1288,848,65.8,531,20090719,20090724.0,0.00175294050772954,33.3,16.7,9.1,NA,NA,33.3165222167969,15.942956542968773,25.703166961669922,61.430477142333984,0.3651921588445988,0.3982023226478223,0.35033901246024785,41.70416856,-122.01351683
2009WILDCAT,881,WILDCAT,2009,yes,Forest,NPS,YNP,0.0,546,161,29.5,65,20090728,20091013.0,0.00861864570329533,28.9,12.8,17.9,NA,NA,26.450158691406273,12.557824707031273,24.777359008789062,80.09973907470703,0.4640300558130969,0.34868278500040334,0.4784261026138076,37.94226722,-119.48178643
2010BAR,883,BAR,2010,no,Forest,USF,PNF,100.0,421,20,4.8,10,20100731,20100818.0,0.0206070412951675,33.9,11.1,17.7,NA,NA,32.49379882812502,14.563439941406273,36.9030876159668,75.74055480957031,0.31929563052596277,0.36679211243731114,0.32663059916701154,40.02588214,-121.17647752
2010BULL,887,BULL,2010,no,Shrub,USF,SQF,96.01,6934,5221,75.3,5164,20100727,20100803.0,NA,36.1,17.2,10.9,NA,NA,34.97335205078127,17.389550781250023,34.693782806396484,80.65331268310547,NA,NA,NA,35.81169321,-118.45046355
2010CANYON,889,CANYON,2010,no,Shrub,USF,SQF,60.44,4031,2106,52.2,1615,20100912,20100919.0,NA,35.0,15.0,8.9,NA,NA,32.82778320312502,13.855401611328148,35.444698333740234,74.1465835571289,NA,NA,NA,35.55146489,-118.53511611
2010MONO,891,MONO,2010,no,Shrub,USF,INF,53.97,488,413,84.6,403,20100726,20100729.0,NA,28.9,12.2,8.6,NA,NA,28.575372314453148,11.918817138671898,49.0847282409668,71.03345489501953,NA,NA,NA,37.90037856,-119.05218693
2010PINECREST,893,PINECREST,2010,no,Forest,USF,STF,100.0,367,6,1.5,3,20100808,20101116.0,0.0215365047199642,22.4,13.1,27.2,NA,NA,26.692407226562523,13.071618652343773,24.40549087524414,94.47340393066406,0.22761261048968762,0.1341747669173567,0.2645275600292564,38.22246724,-119.91297251
2010SHEEP,896,SHEEP,2010,yes,Forest,NPS,KNP,65.26,3663,163,4.5,47,20100717,20101025.0,0.0129862260397032,37.8,15.0,6.1,NA,NA,30.074731445312523,13.287988281250023,27.454631805419922,69.53361511230469,-0.15479335346039186,-0.1666765430841006,-0.157269136198177,36.78971378,-118.72463423
2011BALD,904,BALD,2011,no,Forest,NPS,YNP,0.0,84,10,12.5,10,20110624,20110630.0,0.0161060479571334,22.2,13.3,10.6,NA,NA,23.805383300781273,9.352441406250023,50.371009826660156,43.528629302978516,0.38972334380191453,0.21895074254195288,0.346208421334307,37.85217014,-119.78524537
2011COUGAR,909,COUGAR,2011,no,Forest,USF,MDF,100.0,729,491,67.4,485,20110608,20110613.0,0.00201384624890016,22.8,8.9,8.2,NA,NA,25.179650878906273,8.701043701171898,69.36529541015625,44.19645690917969,0.5697861624363013,0.40157862527068483,0.5277097295411373,41.64612568,-121.43720486
2011COVE,910,COVE,2011,no,Shrub,USF,SQF,62.35,457,325,71.1,323,20110527,20110602.0,NA,23.9,9.4,14.1,NA,NA,25.769464111328148,11.728387451171898,56.36984634399414,79.76435089111328,NA,NA,NA,35.6489931,-118.3706557
2011LION,913,LION,2011,no,Forest,USF,SQF,93.5,8472,1241,14.7,407,20110708,20110920.0,0.00441789993045375,39.4,22.2,21.0,NA,NA,28.396020507812523,10.590783691406273,34.504638671875,65.10065460205078,-0.8132739985093637,-0.8722911365941899,-0.8226838835385749,36.29173661,-118.51792121
2011MOTOR,916,MOTOR,2011,no,Forest,USF,SNF,95.59,2117,961,45.4,673,20110825,20110905.0,0.00261922735374593,26.3,18.9,9.8,NA,NA,32.55281982421877,16.967614746093773,45.31245422363281,62.36837387084961,-0.07271145993813286,-0.04688369343335161,-0.08622484255889593,37.67475718,-119.85147511
2011ONION,917,ONION,2011,no,Forest,USF,KNF,100.0,231,34,14.7,34,20110819,20111011.0,0.0067878081643601,37.8,16.1,22.5,NA,NA,25.089349365234398,13.411920166015648,35.01801681518555,59.6176872253418,-0.3838103668561013,-0.5242282923291508,-0.4018848358677862,41.12988018,-122.98721543
2011RUTH,918,RUTH,2011,no,Forest,USF,SRF,82.82,590,94,15.9,34,20110923,20110928.0,0.0105064750869774,35.6,7.2,1.4,NA,NA,31.037866210937523,13.656793212890648,62.214969635009766,47.3558349609375,0.10243495521228774,0.10776910507719162,0.06499178973588138,40.25689547,-123.30086483
2011SCORPION,919,SCORPION,2011,no,Grass,USF,MDF,96.45,555,237,42.7,212,20110715,20110905.0,NA,33.3,15.6,15.1,NA,NA,31.947778320312523,12.425469970703148,54.167030334472656,51.22739791870117,NA,NA,NA,41.79387161,-121.36684535
2011TAMARACK,921,TAMARACK,2011,no,Forest,NPS,YNP,0.0,414,151,36.4,130,20110913,20111004.0,0.00515746125102249,26.1,19.4,8.1,NA,NA,25.377832031250023,11.528039550781273,38.235233306884766,66.47380828857422,0.23449112675509465,0.08881669971382107,0.22740264050436895,37.77869503,-119.73252539
2011WILLOWS,922,WILLOWS,2011,no,Forest,USF,SQF,100.0,137,27,20.0,17,20110904,20110912.0,0.0121103090435949,33.9,11.1,4.8,NA,NA,31.559655761718773,14.968927001953148,41.93871307373047,71.28157043457031,0.4132209822636162,0.4290651543994737,0.4136156181437515,35.95833514,-118.49409477
2012BAGLEY,923,BAGLEY,2012,no,Forest,USF,SHF,70.36,18616,3855,20.7,1425,20120818,20120915.0,0.00292630410712405,37.2,20.0,7.6,NA,NA,36.3470397949219,15.383447265625023,23.717445373535156,91.9566421508789,-0.9782898929340109,-0.844992665488512,-0.9452181192286897,41.03920582,-122.06246026
